,id,province,country,lat,long,date,cases,fatalities,capital,humidity,sunHour,tempC,windspeedKmph
10965,17346,,Rwanda,-1.9403,29.8739,2020-03-09,0.0,0.0,Kigali,86,6.0,23,4
10966,17347,,Rwanda,-1.9403,29.8739,2020-03-10,0.0,0.0,Kigali,82,7.4,29,2
10967,17348,,Rwanda,-1.9403,29.8739,2020-03-11,0.0,0.0,Kigali,84,7.4,27,3
10968,17349,,Rwanda,-1.9403,29.8739,2020-03-12,0.0,0.0,Kigali,86,7.4,25,3
10969,17350,,Rwanda,-1.9403,29.8739,2020-03-13,0.0,0.0,Kigali,92,8.8,23,3
10970,17351,,Rwanda,-1.9403,29.8739,2020-03-14,1.0,0.0,Kigali,88,7.4,25,3
10971,17352,,Rwanda,-1.9403,29.8739,2020-03-15,1.0,0.0,Kigali,84,7.4,28,3
10972,17353,,Rwanda,-1.9403,29.8739,2020-03-16,5.0,0.0,Kigali,80,6.0,29,3
10973,17354,,Rwanda,-1.9403,29.8739,2020-03-17,7.0,0.0,Kigali,87,6.0,26,2
10974,17355,,Rwanda,-1.9403,29.8739,2020-03-18,8.0,0.0,Kigali,92,6.0,23,2
10975,17356,,Rwanda,-1.9403,29.8739,2020-03-19,8.0,0.0,Kigali,88,7.4,25,3
10976,17357,,Rwanda,-1.9403,29.8739,2020-03-20,17.0,0.0,Kigali,87,7.4,26,3
10977,17358,,Rwanda,-1.9403,29.8739,2020-03-21,17.0,0.0,Kigali,89,7.4,24,4
10978,17392,,Saint Lucia,13.9094,-60.9789,2020-01-22,0.0,0.0,Castries,82,4.2,26,23
10979,17393,,Saint Lucia,13.9094,-60.9789,2020-01-23,0.0,0.0,Castries,81,8.7,27,19
10980,17394,,Saint Lucia,13.9094,-60.9789,2020-01-24,0.0,0.0,Castries,82,10.2,27,17
10981,17395,,Saint Lucia,13.9094,-60.9789,2020-01-25,0.0,0.0,Castries,82,5.8,27,17
10982,17396,,Saint Lucia,13.9094,-60.9789,2020-01-26,0.0,0.0,Castries,72,11.6,27,14
10983,17397,,Saint Lucia,13.9094,-60.9789,2020-01-27,0.0,0.0,Castries,72,11.6,27,12
10984,17398,,Saint Lucia,13.9094,-60.9789,2020-01-28,0.0,0.0,Castries,76,11.6,28,13
10985,17399,,Saint Lucia,13.9094,-60.9789,2020-01-29,0.0,0.0,Castries,80,8.7,28,17
10986,17400,,Saint Lucia,13.9094,-60.9789,2020-01-30,0.0,0.0,Castries,79,8.7,28,21
10987,17401,,Saint Lucia,13.9094,-60.9789,2020-01-31,0.0,0.0,Castries,79,11.6,28,22
10988,17402,,Saint Lucia,13.9094,-60.9789,2020-02-01,0.0,0.0,Castries,77,11.6,28,23
10989,17403,,Saint Lucia,13.9094,-60.9789,2020-02-02,0.0,0.0,Castries,77,11.6,28,21
10990,17404,,Saint Lucia,13.9094,-60.9789,2020-02-03,0.0,0.0,Castries,77,5.9,27,20
10991,17405,,Saint Lucia,13.9094,-60.9789,2020-02-04,0.0,0.0,Castries,74,10.2,26,23
10992,17406,,Saint Lucia,13.9094,-60.9789,2020-02-05,0.0,0.0,Castries,76,10.2,27,26
10993,17407,,Saint Lucia,13.9094,-60.9789,2020-02-06,0.0,0.0,Castries,74,7.3,28,30
10994,17408,,Saint Lucia,13.9094,-60.9789,2020-02-07,0.0,0.0,Castries,72,11.6,27,30
10995,17409,,Saint Lucia,13.9094,-60.9789,2020-02-08,0.0,0.0,Castries,75,7.3,27,29
10996,17410,,Saint Lucia,13.9094,-60.9789,2020-02-09,0.0,0.0,Castries,76,5.9,27,27
10997,17411,,Saint Lucia,13.9094,-60.9789,2020-02-10,0.0,0.0,Castries,74,8.7,27,28
10998,17412,,Saint Lucia,13.9094,-60.9789,2020-02-11,0.0,0.0,Castries,76,8.7,27,29
10999,17413,,Saint Lucia,13.9094,-60.9789,2020-02-12,0.0,0.0,Castries,78,8.8,27,29
11000,17414,,Saint Lucia,13.9094,-60.9789,2020-02-13,0.0,0.0,Castries,73,8.8,27,31
11001,17415,,Saint Lucia,13.9094,-60.9789,2020-02-14,0.0,0.0,Castries,74,8.8,27,29
11002,17416,,Saint Lucia,13.9094,-60.9789,2020-02-15,0.0,0.0,Castries,72,10.2,27,28
11003,17417,,Saint Lucia,13.9094,-60.9789,2020-02-16,0.0,0.0,Castries,75,7.3,27,28
11004,17418,,Saint Lucia,13.9094,-60.9789,2020-02-17,0.0,0.0,Castries,77,5.9,27,28
11005,17419,,Saint Lucia,13.9094,-60.9789,2020-02-18,0.0,0.0,Castries,78,7.3,27,30
11006,17420,,Saint Lucia,13.9094,-60.9789,2020-02-19,0.0,0.0,Castries,77,5.9,27,31
11007,17421,,Saint Lucia,13.9094,-60.9789,2020-02-20,0.0,0.0,Castries,73,10.2,27,28
11008,17422,,Saint Lucia,13.9094,-60.9789,2020-02-21,0.0,0.0,Castries,75,11.6,26,21
11009,17423,,Saint Lucia,13.9094,-60.9789,2020-02-22,0.0,0.0,Castries,72,10.2,27,15
11010,17424,,Saint Lucia,13.9094,-60.9789,2020-02-23,0.0,0.0,Castries,78,10.2,28,14
11011,17425,,Saint Lucia,13.9094,-60.9789,2020-02-24,0.0,0.0,Castries,79,5.9,28,19
11012,17426,,Saint Lucia,13.9094,-60.9789,2020-02-25,0.0,0.0,Castries,77,10.2,28,19
11013,17427,,Saint Lucia,13.9094,-60.9789,2020-02-26,0.0,0.0,Castries,77,10.2,27,19
11014,17428,,Saint Lucia,13.9094,-60.9789,2020-02-27,0.0,0.0,Castries,78,6.0,27,20
11015,17429,,Saint Lucia,13.9094,-60.9789,2020-02-28,0.0,0.0,Castries,74,8.8,27,19
11016,17430,,Saint Lucia,13.9094,-60.9789,2020-02-29,0.0,0.0,Castries,73,11.6,27,21
11017,17431,,Saint Lucia,13.9094,-60.9789,2020-03-01,0.0,0.0,Castries,73,11.6,27,22
11018,17432,,Saint Lucia,13.9094,-60.9789,2020-03-02,0.0,0.0,Castries,71,10.2,27,21
11019,17433,,Saint Lucia,13.9094,-60.9789,2020-03-03,0.0,0.0,Castries,75,6.0,27,24
11020,17434,,Saint Lucia,13.9094,-60.9789,2020-03-04,0.0,0.0,Castries,73,6.0,27,26
11021,17435,,Saint Lucia,13.9094,-60.9789,2020-03-05,0.0,0.0,Castries,71,8.8,26,27
11022,17436,,Saint Lucia,13.9094,-60.9789,2020-03-06,0.0,0.0,Castries,72,11.6,27,25
11023,17437,,Saint Lucia,13.9094,-60.9789,2020-03-07,0.0,0.0,Castries,72,10.2,27,24
11024,17438,,Saint Lucia,13.9094,-60.9789,2020-03-08,0.0,0.0,Castries,73,8.8,26,21
11025,17439,,Saint Lucia,13.9094,-60.9789,2020-03-09,0.0,0.0,Castries,72,7.4,26,25
11026,17440,,Saint Lucia,13.9094,-60.9789,2020-03-10,0.0,0.0,Castries,74,7.4,27,26
11027,17441,,Saint Lucia,13.9094,-60.9789,2020-03-11,0.0,0.0,Castries,74,8.8,27,22
11028,17442,,Saint Lucia,13.9094,-60.9789,2020-03-12,0.0,0.0,Castries,76,10.2,27,24
11029,17443,,Saint Lucia,13.9094,-60.9789,2020-03-13,0.0,0.0,Castries,77,10.2,27,24
11030,17444,,Saint Lucia,13.9094,-60.9789,2020-03-14,1.0,0.0,Castries,78,8.8,27,18
11031,17445,,Saint Lucia,13.9094,-60.9789,2020-03-15,2.0,0.0,Castries,74,8.8,27,17
11032,17446,,Saint Lucia,13.9094,-60.9789,2020-03-16,2.0,0.0,Castries,68,11.6,27,12
11033,17447,,Saint Lucia,13.9094,-60.9789,2020-03-17,2.0,0.0,Castries,71,10.2,28,17
11034,17448,,Saint Lucia,13.9094,-60.9789,2020-03-18,2.0,0.0,Castries,75,11.6,27,21
11035,17449,,Saint Lucia,13.9094,-60.9789,2020-03-19,2.0,0.0,Castries,74,11.6,27,25
11036,17450,,Saint Lucia,13.9094,-60.9789,2020-03-20,2.0,0.0,Castries,75,10.2,27,25
11037,17451,,Saint Lucia,13.9094,-60.9789,2020-03-21,2.0,0.0,Castries,77,6.0,27,24
11038,17485,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-22,0.0,0.0,Kingstown,80,7.3,26,23
11039,17486,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-23,0.0,0.0,Kingstown,80,5.8,26,25
11040,17487,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-24,0.0,0.0,Kingstown,80,5.9,27,24
11041,17488,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-25,0.0,0.0,Kingstown,80,7.3,27,21
11042,17489,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-26,0.0,0.0,Kingstown,79,8.7,26,20
11043,17490,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-27,0.0,0.0,Kingstown,73,11.6,26,19
11044,17491,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-28,0.0,0.0,Kingstown,79,11.6,27,19
11045,17492,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-29,0.0,0.0,Kingstown,80,11.6,27,24
11046,17493,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-30,0.0,0.0,Kingstown,79,11.6,27,27
11047,17494,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-31,0.0,0.0,Kingstown,80,11.6,27,28
11048,17495,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-01,0.0,0.0,Kingstown,79,10.2,27,28
11049,17496,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-02,0.0,0.0,Kingstown,78,5.9,26,27
11050,17497,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-03,0.0,0.0,Kingstown,76,5.9,26,24
11051,17498,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-04,0.0,0.0,Kingstown,75,10.2,26,27
11052,17499,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-05,0.0,0.0,Kingstown,76,5.9,27,29
11053,17500,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-06,0.0,0.0,Kingstown,75,5.9,27,35
11054,17501,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-07,0.0,0.0,Kingstown,74,8.7,27,35
11055,17502,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-08,0.0,0.0,Kingstown,73,10.2,27,32
11056,17503,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-09,0.0,0.0,Kingstown,77,5.9,27,32
11057,17504,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-10,0.0,0.0,Kingstown,75,5.9,27,32
11058,17505,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-11,0.0,0.0,Kingstown,78,7.3,26,33
11059,17506,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-12,0.0,0.0,Kingstown,78,8.8,27,33
11060,17507,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-13,0.0,0.0,Kingstown,75,7.3,26,36
11061,17508,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-14,0.0,0.0,Kingstown,74,8.8,27,34
11062,17509,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-15,0.0,0.0,Kingstown,75,5.9,27,33
11063,17510,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-16,0.0,0.0,Kingstown,74,11.6,27,31
11064,17511,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-17,0.0,0.0,Kingstown,79,10.2,27,32
11065,17512,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-18,0.0,0.0,Kingstown,80,8.8,26,35
11066,17513,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-19,0.0,0.0,Kingstown,79,7.3,26,34
11067,17514,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-20,0.0,0.0,Kingstown,73,10.2,26,31
11068,17515,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-21,0.0,0.0,Kingstown,76,11.6,26,25
11069,17516,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-22,0.0,0.0,Kingstown,73,10.2,26,19
11070,17517,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-23,0.0,0.0,Kingstown,80,10.2,27,20
11071,17518,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-24,0.0,0.0,Kingstown,79,6.0,27,26
11072,17519,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-25,0.0,0.0,Kingstown,77,8.8,26,24
11073,17520,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-26,0.0,0.0,Kingstown,77,11.6,26,26
11074,17521,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-27,0.0,0.0,Kingstown,77,6.0,26,21
11075,17522,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-28,0.0,0.0,Kingstown,75,7.4,26,25
11076,17523,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-29,0.0,0.0,Kingstown,73,11.6,26,25
11077,17524,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-01,0.0,0.0,Kingstown,77,10.2,26,25
11078,17525,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-02,0.0,0.0,Kingstown,73,11.6,26,24
11079,17526,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-03,0.0,0.0,Kingstown,75,7.4,26,25
11080,17527,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-04,0.0,0.0,Kingstown,74,11.6,26,32
11081,17528,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-05,0.0,0.0,Kingstown,73,11.6,26,33
11082,17529,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-06,0.0,0.0,Kingstown,72,11.6,26,30
11083,17530,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-07,0.0,0.0,Kingstown,77,10.2,26,28
11084,17531,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-08,0.0,0.0,Kingstown,75,10.2,26,27
11085,17532,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-09,0.0,0.0,Kingstown,75,7.4,26,28
11086,17533,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-10,0.0,0.0,Kingstown,77,8.8,26,28
11087,17534,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-11,0.0,0.0,Kingstown,74,11.6,26,26
11088,17535,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-12,0.0,0.0,Kingstown,78,10.2,26,26
11089,17536,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-13,0.0,0.0,Kingstown,79,7.4,26,26
11090,17537,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-14,1.0,0.0,Kingstown,80,6.0,26,22
11091,17538,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-15,1.0,0.0,Kingstown,78,11.6,26,21
11092,17539,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-16,1.0,0.0,Kingstown,72,11.6,26,16
11093,17540,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-17,1.0,0.0,Kingstown,75,11.6,26,21
11094,17541,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-18,1.0,0.0,Kingstown,77,8.8,26,24
11095,17542,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-19,1.0,0.0,Kingstown,76,11.6,26,28
11096,17543,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-20,1.0,0.0,Kingstown,77,8.8,26,28
11097,17544,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-21,1.0,0.0,Kingstown,78,8.8,26,28
11098,17671,,Saudi Arabia,24.0,45.0,2020-01-22,0.0,0.0,Riyadh,37,8.7,22,28
11099,17672,,Saudi Arabia,24.0,45.0,2020-01-23,0.0,0.0,Riyadh,32,8.7,15,20
11100,17673,,Saudi Arabia,24.0,45.0,2020-01-24,0.0,0.0,Riyadh,32,8.7,16,9
11101,17674,,Saudi Arabia,24.0,45.0,2020-01-25,0.0,0.0,Riyadh,32,8.7,17,21
11102,17675,,Saudi Arabia,24.0,45.0,2020-01-26,0.0,0.0,Riyadh,40,8.7,14,25
11103,17676,,Saudi Arabia,24.0,45.0,2020-01-27,0.0,0.0,Riyadh,39,8.7,16,12
11104,17677,,Saudi Arabia,24.0,45.0,2020-01-28,0.0,0.0,Riyadh,28,8.7,18,7
11105,17678,,Saudi Arabia,24.0,45.0,2020-01-29,0.0,0.0,Riyadh,21,7.2,22,15
11106,17679,,Saudi Arabia,24.0,45.0,2020-01-30,0.0,0.0,Riyadh,27,8.7,20,16
11107,17680,,Saudi Arabia,24.0,45.0,2020-01-31,0.0,0.0,Riyadh,29,8.7,21,10
11108,17681,,Saudi Arabia,24.0,45.0,2020-02-01,0.0,0.0,Riyadh,27,8.7,23,20
11109,17682,,Saudi Arabia,24.0,45.0,2020-02-02,0.0,0.0,Riyadh,24,8.7,19,12
11110,17683,,Saudi Arabia,24.0,45.0,2020-02-03,0.0,0.0,Riyadh,32,8.7,19,10
11111,17684,,Saudi Arabia,24.0,45.0,2020-02-04,0.0,0.0,Riyadh,28,8.7,21,18
11112,17685,,Saudi Arabia,24.0,45.0,2020-02-05,0.0,0.0,Riyadh,35,8.7,22,18
11113,17686,,Saudi Arabia,24.0,45.0,2020-02-06,0.0,0.0,Riyadh,32,8.7,24,20
11114,17687,,Saudi Arabia,24.0,45.0,2020-02-07,0.0,0.0,Riyadh,29,8.7,29,19
11115,17688,,Saudi Arabia,24.0,45.0,2020-02-08,0.0,0.0,Riyadh,30,8.7,29,21
11116,17689,,Saudi Arabia,24.0,45.0,2020-02-09,0.0,0.0,Riyadh,29,8.7,21,16
11117,17690,,Saudi Arabia,24.0,45.0,2020-02-10,0.0,0.0,Riyadh,35,8.7,18,13
11118,17691,,Saudi Arabia,24.0,45.0,2020-02-11,0.0,0.0,Riyadh,43,8.7,16,18
11119,17692,,Saudi Arabia,24.0,45.0,2020-02-12,0.0,0.0,Riyadh,23,8.7,14,16
11120,17693,,Saudi Arabia,24.0,45.0,2020-02-13,0.0,0.0,Riyadh,18,8.7,17,6
11121,17694,,Saudi Arabia,24.0,45.0,2020-02-14,0.0,0.0,Riyadh,19,8.7,22,8
11122,17695,,Saudi Arabia,24.0,45.0,2020-02-15,0.0,0.0,Riyadh,15,8.7,24,9
11123,17696,,Saudi Arabia,24.0,45.0,2020-02-16,0.0,0.0,Riyadh,14,8.7,26,21
11124,17697,,Saudi Arabia,24.0,45.0,2020-02-17,0.0,0.0,Riyadh,13,8.7,28,20
11125,17698,,Saudi Arabia,24.0,45.0,2020-02-18,0.0,0.0,Riyadh,13,8.7,29,23
11126,17699,,Saudi Arabia,24.0,45.0,2020-02-19,0.0,0.0,Riyadh,19,8.7,31,27
11127,17700,,Saudi Arabia,24.0,45.0,2020-02-20,0.0,0.0,Riyadh,28,8.7,25,21
11128,17701,,Saudi Arabia,24.0,45.0,2020-02-21,0.0,0.0,Riyadh,31,8.7,22,10
11129,17702,,Saudi Arabia,24.0,45.0,2020-02-22,0.0,0.0,Riyadh,27,8.7,27,18
11130,17703,,Saudi Arabia,24.0,45.0,2020-02-23,0.0,0.0,Riyadh,33,8.7,29,21
11131,17704,,Saudi Arabia,24.0,45.0,2020-02-24,0.0,0.0,Riyadh,39,8.7,31,27
11132,17705,,Saudi Arabia,24.0,45.0,2020-02-25,0.0,0.0,Riyadh,24,7.2,34,25
11133,17706,,Saudi Arabia,24.0,45.0,2020-02-26,0.0,0.0,Riyadh,27,8.7,23,26
11134,17707,,Saudi Arabia,24.0,45.0,2020-02-27,0.0,0.0,Riyadh,30,8.7,24,14
11135,17708,,Saudi Arabia,24.0,45.0,2020-02-28,0.0,0.0,Riyadh,23,8.7,26,8
11136,17709,,Saudi Arabia,24.0,45.0,2020-02-29,0.0,0.0,Riyadh,19,8.7,30,14
11137,17710,,Saudi Arabia,24.0,45.0,2020-03-01,0.0,0.0,Riyadh,19,8.7,32,20
11138,17711,,Saudi Arabia,24.0,45.0,2020-03-02,1.0,0.0,Riyadh,23,8.7,24,22
11139,17712,,Saudi Arabia,24.0,45.0,2020-03-03,1.0,0.0,Riyadh,22,8.7,24,11
11140,17713,,Saudi Arabia,24.0,45.0,2020-03-04,1.0,0.0,Riyadh,22,8.7,25,8
11141,17714,,Saudi Arabia,24.0,45.0,2020-03-05,5.0,0.0,Riyadh,22,8.7,26,6
11142,17715,,Saudi Arabia,24.0,45.0,2020-03-06,5.0,0.0,Riyadh,18,8.7,30,13
11143,17716,,Saudi Arabia,24.0,45.0,2020-03-07,5.0,0.0,Riyadh,16,8.7,31,20
11144,17717,,Saudi Arabia,24.0,45.0,2020-03-08,11.0,0.0,Riyadh,23,8.7,27,19
11145,17718,,Saudi Arabia,24.0,45.0,2020-03-09,15.0,0.0,Riyadh,32,8.7,24,18
11146,17719,,Saudi Arabia,24.0,45.0,2020-03-10,20.0,0.0,Riyadh,27,11.6,26,8
11147,17720,,Saudi Arabia,24.0,45.0,2020-03-11,21.0,0.0,Riyadh,19,11.6,27,12
11148,17721,,Saudi Arabia,24.0,45.0,2020-03-12,45.0,0.0,Riyadh,17,11.6,29,16
11149,17722,,Saudi Arabia,24.0,45.0,2020-03-13,86.0,0.0,Riyadh,12,11.6,30,25
11150,17723,,Saudi Arabia,24.0,45.0,2020-03-14,103.0,0.0,Riyadh,34,8.8,25,21
11151,17724,,Saudi Arabia,24.0,45.0,2020-03-15,103.0,0.0,Riyadh,35,11.6,28,13
11152,17725,,Saudi Arabia,24.0,45.0,2020-03-16,118.0,0.0,Riyadh,33,11.6,27,14
11153,17726,,Saudi Arabia,24.0,45.0,2020-03-17,171.0,0.0,Riyadh,30,12.0,30,18
11154,17727,,Saudi Arabia,24.0,45.0,2020-03-18,171.0,0.0,Riyadh,25,12.4,32,28
11155,17728,,Saudi Arabia,24.0,45.0,2020-03-19,274.0,0.0,Riyadh,27,12.5,29,16
11156,17729,,Saudi Arabia,24.0,45.0,2020-03-20,344.0,0.0,Riyadh,33,12.5,30,15
11157,17730,,Saudi Arabia,24.0,45.0,2020-03-21,392.0,0.0,Riyadh,28,12.5,30,16
11158,17764,,Senegal,14.4974,-14.4524,2020-01-22,0.0,0.0,Dakar,65,11.6,23,22
11159,17765,,Senegal,14.4974,-14.4524,2020-01-23,0.0,0.0,Dakar,63,7.3,22,25
11160,17766,,Senegal,14.4974,-14.4524,2020-01-24,0.0,0.0,Dakar,64,11.6,24,24
11161,17767,,Senegal,14.4974,-14.4524,2020-01-25,0.0,0.0,Dakar,66,11.6,24,35
11162,17768,,Senegal,14.4974,-14.4524,2020-01-26,0.0,0.0,Dakar,69,10.2,23,34
11163,17769,,Senegal,14.4974,-14.4524,2020-01-27,0.0,0.0,Dakar,64,11.6,23,28
11164,17770,,Senegal,14.4974,-14.4524,2020-01-28,0.0,0.0,Dakar,68,11.6,23,24
11165,17771,,Senegal,14.4974,-14.4524,2020-01-29,0.0,0.0,Dakar,53,11.6,27,16
11166,17772,,Senegal,14.4974,-14.4524,2020-01-30,0.0,0.0,Dakar,48,11.6,26,22
11167,17773,,Senegal,14.4974,-14.4524,2020-01-31,0.0,0.0,Dakar,52,11.6,26,32
11168,17774,,Senegal,14.4974,-14.4524,2020-02-01,0.0,0.0,Dakar,61,11.6,23,27
11169,17775,,Senegal,14.4974,-14.4524,2020-02-02,0.0,0.0,Dakar,58,11.6,25,18
11170,17776,,Senegal,14.4974,-14.4524,2020-02-03,0.0,0.0,Dakar,61,7.3,24,12
11171,17777,,Senegal,14.4974,-14.4524,2020-02-04,0.0,0.0,Dakar,61,10.2,24,16
11172,17778,,Senegal,14.4974,-14.4524,2020-02-05,0.0,0.0,Dakar,53,11.6,25,26
11173,17779,,Senegal,14.4974,-14.4524,2020-02-06,0.0,0.0,Dakar,57,11.6,24,30
11174,17780,,Senegal,14.4974,-14.4524,2020-02-07,0.0,0.0,Dakar,57,11.6,25,28
11175,17781,,Senegal,14.4974,-14.4524,2020-02-08,0.0,0.0,Dakar,57,8.7,24,28
11176,17782,,Senegal,14.4974,-14.4524,2020-02-09,0.0,0.0,Dakar,64,11.6,23,30
11177,17783,,Senegal,14.4974,-14.4524,2020-02-10,0.0,0.0,Dakar,64,11.6,23,29
11178,17784,,Senegal,14.4974,-14.4524,2020-02-11,0.0,0.0,Dakar,59,11.6,24,25
11179,17785,,Senegal,14.4974,-14.4524,2020-02-12,0.0,0.0,Dakar,60,11.6,24,25
11180,17786,,Senegal,14.4974,-14.4524,2020-02-13,0.0,0.0,Dakar,54,11.6,28,21
11181,17787,,Senegal,14.4974,-14.4524,2020-02-14,0.0,0.0,Dakar,57,11.6,26,29
11182,17788,,Senegal,14.4974,-14.4524,2020-02-15,0.0,0.0,Dakar,56,11.6,26,27
11183,17789,,Senegal,14.4974,-14.4524,2020-02-16,0.0,0.0,Dakar,61,11.6,25,29
11184,17790,,Senegal,14.4974,-14.4524,2020-02-17,0.0,0.0,Dakar,63,11.6,25,29
11185,17791,,Senegal,14.4974,-14.4524,2020-02-18,0.0,0.0,Dakar,52,11.6,26,34
11186,17792,,Senegal,14.4974,-14.4524,2020-02-19,0.0,0.0,Dakar,62,10.2,24,26
11187,17793,,Senegal,14.4974,-14.4524,2020-02-20,0.0,0.0,Dakar,71,10.2,23,29
11188,17794,,Senegal,14.4974,-14.4524,2020-02-21,0.0,0.0,Dakar,77,11.6,23,28
11189,17795,,Senegal,14.4974,-14.4524,2020-02-22,0.0,0.0,Dakar,81,11.6,22,28
11190,17796,,Senegal,14.4974,-14.4524,2020-02-23,0.0,0.0,Dakar,82,11.6,22,29
11191,17797,,Senegal,14.4974,-14.4524,2020-02-24,0.0,0.0,Dakar,77,11.6,24,23
11192,17798,,Senegal,14.4974,-14.4524,2020-02-25,0.0,0.0,Dakar,61,11.6,29,22
11193,17799,,Senegal,14.4974,-14.4524,2020-02-26,0.0,0.0,Dakar,46,11.6,28,22
11194,17800,,Senegal,14.4974,-14.4524,2020-02-27,0.0,0.0,Dakar,53,11.6,25,27
11195,17801,,Senegal,14.4974,-14.4524,2020-02-28,0.0,0.0,Dakar,55,11.6,24,25
11196,17802,,Senegal,14.4974,-14.4524,2020-02-29,0.0,0.0,Dakar,67,11.6,24,33
11197,17803,,Senegal,14.4974,-14.4524,2020-03-01,0.0,0.0,Dakar,63,11.6,24,31
11198,17804,,Senegal,14.4974,-14.4524,2020-03-02,1.0,0.0,Dakar,58,11.6,25,27
11199,17805,,Senegal,14.4974,-14.4524,2020-03-03,2.0,0.0,Dakar,52,11.6,27,21
11200,17806,,Senegal,14.4974,-14.4524,2020-03-04,4.0,0.0,Dakar,60,11.6,25,25
11201,17807,,Senegal,14.4974,-14.4524,2020-03-05,4.0,0.0,Dakar,60,11.6,26,22
11202,17808,,Senegal,14.4974,-14.4524,2020-03-06,4.0,0.0,Dakar,64,11.6,25,23
11203,17809,,Senegal,14.4974,-14.4524,2020-03-07,4.0,0.0,Dakar,67,11.6,25,22
11204,17810,,Senegal,14.4974,-14.4524,2020-03-08,4.0,0.0,Dakar,65,11.6,25,20
11205,17811,,Senegal,14.4974,-14.4524,2020-03-09,4.0,0.0,Dakar,70,10.2,24,25
11206,17812,,Senegal,14.4974,-14.4524,2020-03-10,4.0,0.0,Dakar,66,11.6,25,21
11207,17813,,Senegal,14.4974,-14.4524,2020-03-11,4.0,0.0,Dakar,58,11.6,26,20
11208,17814,,Senegal,14.4974,-14.4524,2020-03-12,4.0,0.0,Dakar,58,11.6,25,26
11209,17815,,Senegal,14.4974,-14.4524,2020-03-13,10.0,0.0,Dakar,62,11.6,24,29
11210,17816,,Senegal,14.4974,-14.4524,2020-03-14,10.0,0.0,Dakar,68,11.6,24,24
